Month,NSW , VIC, QLD, SA , WA , TAS, NT , ACT, AUS
Aug-05,172.2,191.6,242.8,178.9,247.3,179.4,200.1,163.1,192.4
Sep-05,174.3,195.1,249.4,188.9,254.4,193.5,220.7,188.6,197
Oct-05,172,191.7,256.89999999999998,183.3,250.4,211.4,241.2,180.7,195.6
Nov-05,181.2,206.3,261.7,198.2,259.10000000000002,222.8,227.9,206.8,206.1
Dec-05,186.4,204,275.89999999999998,201.8,273.3,218.8,231.2,196.8,210.7
Jan-06,194.3,211.9,291.7,207.4,292,213,262.3,191,220.1
Feb-06,195.4,216.5,306,222.4,316.3,236,263.5,218.6,226.8
Mar-06,198.1,221.8,312.7,232.7,339,231.7,235.4,233.5,232.5
Apr-06,200.2,219.4,315,229.1,331.2,267.60000000000002,272.39999999999998,229.8,232.8
May-06,204.2,233.3,325.3,234.6,356.4,261.10000000000002,304.3,227.4,241.7
Jun-06,209.3,231.9,333,230.8,377.4,291.10000000000002,291.39999999999998,229,246.2
Jul-06,212.1,235.4,338.8,243.4,375.7,264.60000000000002,243.9,236.5,249.3
Aug-06,213.4,232.5,348.1,236.1,388.6,268.5,270.2,237.2,251.4
Sep-06,213.9,239.2,359.8,246.6,401.5,267.39999999999998,301.8,262.3,257
Oct-06,221.2,246.2,384.1,253,395.5,286.2,275.3,267.2,265.5
Nov-06,225.6,255.8,394.3,248.8,418.8,301.89999999999998,296,274.7,273.3
Dec-06,238,276.89999999999998,417,277.10000000000002,440.9,297.8,337.4,285.10000000000002,290.60000000000002
Jan-07,236.4,262.5,415.5,260.3,428.3,298,287,265,283.7
Feb-07,248.6,281.8,446.7,272.8,480.9,313.39999999999998,317.2,275.10000000000002,303.2
Mar-07,258.10000000000002,306.10000000000002,476.3,302.10000000000002,525.5,343.9,376,302.5,323.3
Apr-07,258.2,303.39999999999998,485.8,291.3,505.9,342.2,357.6,289.10000000000002,321.8
May-07,261.8,308.10000000000002,498.2,318.89999999999998,543.9,349.9,347.9,290,330
Jun-07,266.10000000000002,315.89999999999998,505.8,340.3,558.79999999999995,344.3,377.9,319,337.7
Jul-07,281.10000000000002,326.8,532,353.3,584.20000000000005,390.5,349.5,319.8,353.4
Aug-07,282.8,328.7,540.29999999999995,366.3,591.5,399.4,392.8,320.3,357.1
Sep-07,289.7,344.8,557,388.9,615.4,435.3,354.7,324.3,369.2
Oct-07,293.10000000000002,343,570.20000000000005,378.9,615.5,408.9,432.9,301.60000000000002,371.5
Nov-07,303.5,366,591.29999999999995,400.1,659.4,439.8,410.8,324.8,389.6
Dec-07,308.3,371,601.70000000000005,393.7,656.4,422.8,450.4,342,394.8
Jan-08,302.7,368.3,592.20000000000005,410.8,659,461.3,456.5,332.9,390.8
Feb-08,297.8,361.5,590.1,420.8,666.6,473,401.3,312.3,386.5
Mar-08,297.5,353,593.9,425.3,650.70000000000005,499.9,467.6,324.3,384.6
Apr-08,298.7,365.3,610,444.8,701.7,521.6,475.6,303.2,394.2
May-08,297.10000000000002,359.4,605.70000000000005,476.6,701.2,508.5,533.5,318.3,393.1
Jun-08,285.8,352.2,602.70000000000005,436.7,678.8,482,559.70000000000005,306.60000000000002,382.4
Jul-08,273.89999999999998,333.4,588.20000000000005,405.4,698.3,412.7,474.1,293.39999999999998,369.2
Aug-08,261.60000000000002,330.1,567.1,394.8,696.8,390,522.20000000000005,317.5,360.1
Sep-08,243,312.3,529.79999999999995,375.4,679.8,375.3,490.6,295.89999999999998,339
Oct-08,221.8,288.3,498,357.5,655.7,378.3,536,293.89999999999998,316.5
Nov-08,212.9,274.89999999999998,483.9,364.8,600.20000000000005,404.7,516.29999999999995,309.2,303.89999999999998
Dec-08,200,263.2,457.9,343.7,557.79999999999995,371.3,486.1,276.2,286.39999999999998
Jan-09,184.8,244,409.3,311.39999999999998,494.4,352.9,471.8,272.10000000000002,261.89999999999998
Feb-09,165.2,221.3,356.7,295.89999999999998,406.5,318.60000000000002,434.7,257.39999999999998,232.2
Mar-09,152.19999999999999,198.8,319.7,257.3,357.5,331.6,470,237.9,210.2
Apr-09,145.30000000000001,195.1,307,259.7,333.8,339.1,469.8,237.7,202.8
May-09,143.6,201.7,297.89999999999998,258.2,344.2,344.3,404.6,245,202.9
Jun-09,140.1,191.4,295.2,252.8,324.60000000000002,317,427,234.1,196.5
Jul-09,140.1,195.5,288.89999999999998,249.9,335.6,308.39999999999998,361.7,246,197.3
Aug-09,144.69999999999999,203.5,299.2,266,358.1,324.3,433.4,233.6,205.1
Sep-09,153.9,210.7,307.39999999999998,285.3,381.5,324.5,482.1,228.2,214.6
Oct-09,160.9,224.6,316.10000000000002,299.60000000000002,404.6,321.10000000000002,542.70000000000005,254.2,225.8
Nov-09,167.2,222.2,316,278.39999999999998,399.7,326,451.6,244.6,226.3
Dec-09,174.3,238.1,330.7,294.89999999999998,445.3,346.6,517.79999999999995,241.5,239.8
Jan-10,187.4,254.8,358.4,326,482.6,373.9,525.70000000000005,295.60000000000002,259.3
Feb-10,192,259.60000000000002,365.4,328.2,495.7,381.4,498.9,291.5,264.39999999999998
Mar-10,194.1,259.2,364.5,321.60000000000002,497.1,397.5,480.1,260,264.10000000000002
Apr-10,193.8,257.60000000000002,361.9,316.60000000000002,518.5,408.2,466.3,280.7,265.10000000000002
May-10,198.2,265.39999999999998,374.2,317.3,514.20000000000005,404.3,506.3,276.60000000000002,270.7
Jun-10,204.3,272.60000000000002,382.8,331.4,515.5,392.5,547.20000000000005,286,277.5
Jul-10,211,291.2,394.7,349.6,567.4,385.5,553.9,294.39999999999998,291.5
Aug-10,211.1,280.39999999999998,395.8,336.6,558.6,384.8,551.1,293.2,287.8
Sep-10,213.3,284.7,400.9,331.6,560.5,369,487.4,286.8,290.10000000000002,
Oct-10,216.8,298.5,407.1,344.8,590.70000000000005,372.5,552.70000000000005,337.4,300.5, 
